State,Bus_name,Bus_type,Departure,Arrival,Duration,Price,Ratings,Seats_Available,Route_link,Route_name
Kerala,Hamsa Tours and Travels,Volvo AC Seater (2+2),22:00,05:30,07:30:00,1599,4.1,27,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,SAAM BUS,Volvo A/C Semi Sleeper (2+2),20:10,04:45,08:35:00,1700,4.0,15,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,SAAM BUS,VE A/C Sleeper (2+1),20:10,04:45,08:35:00,1600,4.0,2,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,Kalpaka Travels,NON A/C Semi Sleeper (2+2),20:30,04:30,08:00:00,1300,3.9,4,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,Sam Tours and Travels,A/C Semi Sleeper (2+2),21:40,05:35,07:55:00,1699,3.8,3,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,Sam Tours and Travels,A/C Semi Sleeper (2+2),21:40,05:35,07:55:00,1599,3.8,3,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,Sri Durgamba Travels,A/C Sleeper (2+1),22:35,05:30,06:55:00,1399,3.8,5,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,Sri Durgamba Travels,A/C Sleeper (2+1),22:35,05:30,06:55:00,1499,3.8,10,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,Sam Tours and Travels,A/C Seater (2+2),21:00,05:35,08:35:00,1650,3.8,10,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,EMERALD TRAVELS,Bharat Benz A/C Seater (2+2),21:30,04:45,07:15:00,1399,3.6,16,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,National travels and logistics,Non A/C Seater / Sleeper (2+1),22:15,05:20,07:05:00,1490,3.4,17,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,EMERALD TRAVELS,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:30,04:45,07:15:00,1899,3.6,35,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,Sam Tourist,A/C Classy Seater (2+2),23:30,07:00,07:30:00,1499,2.8,30,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kerala,KSRTC (Kerala) - 55,SWIFT-GARUDA A/C SEATER BUS,12:02,17:05,05:03:00,391,3.5,1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 1076,Super Fast Non AC Seater (2+3),13:00,19:15,06:15:00,285,4.4,37,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 805,Super Fast Non AC Seater (2+3),13:32,18:42,05:10:00,285,4.2,9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 897,Super Fast Non AC Seater (2+3),15:01,21:30,06:29:00,273,3.6,24,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 708,Super Fast Non AC Seater (2+3),16:01,22:25,06:24:00,285,4.1,16,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,19:00,00:30,05:30:00,452,2.0,1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 1583,Super Express Non AC Seater Air Bus (2+2),20:02,02:01,05:59:00,419,3.8,1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 234,Swift Deluxe Non AC Air Bus (2+2),21:00,03:30,06:30:00,398,3.8,1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 2921,Super Fast Non AC Seater (2+3),21:51,03:56,06:05:00,319,3.8,30,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),22:15,03:55,05:40:00,419,3.8,1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 2910,Super Fast Non AC Seater (2+3),22:31,04:36,06:05:00,688,3.8,51,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,05:40,06:40:00,319,3.2,9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:15,18:15,06:00:00,349,4.7,22,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,A1 Travels,A/C Seater / Sleeper (2+1),20:00,04:00,08:00:00,750,3.2,22,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,J J YATRA,A/C Sleeper (2+1),13:00,18:10,05:10:00,565,2.8,36,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),13:45,19:30,05:45:00,700,2.7,31,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),14:00,20:30,06:30:00,1200,3.3,6,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,Bharathi Travels,A/C Sleeper (2+1),15:00,21:00,06:00:00,1890,3.1,13,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,MMK Travels,A/C Sleeper (2+1),20:30,03:00,06:30:00,1100,4.2,7,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,SKS Tours & Travels,A/C Sleeper (2+1),21:00,04:00,07:00:00,999,4.1,2,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,National travels and logistics,A/C Sleeper (2+1),21:00,03:15,06:15:00,999,3.8,12,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,Suraj Holidays,NON AC Seater / Sleeper 2+1,21:00,03:00,06:00:00,850,3.9,19,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,NS Transports,VE A/C Sleeper (2+1),21:15,03:30,06:15:00,999,4.2,3,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:30,04:45,07:15:00,999,3.6,2,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,A1 Travels,Non A/C Seater / Sleeper (2+1),21:30,04:00,06:30:00,900,3.2,3,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,Suraj Holidays,VE A/C Sleeper (2+1),22:00,05:00,07:00:00,1150,3.6,7,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,DA Transports,A/C Sleeper (2+1),22:00,04:40,06:40:00,1099,3.7,2,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
Kerala,KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:03,02:21,07:18:00,548,4.4,8,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,KSRTC (Kerala) - 1766,Super Express Non AC Seater Air Bus (2+2),20:16,04:41,08:25:00,568,4.3,4,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:00,05:15,08:15:00,568,4.4,4,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,NS Transports,A/C Sleeper (2+1),21:15,05:30,08:15:00,1049,4.5,1,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:15,05:30,08:15:00,1000,4.4,2,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,06:00,08:30:00,800,4.3,16,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Kalpaka Travels 1,A/C Sleeper (2+1),21:45,05:00,07:15:00,1100,4.3,6,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07:30:00,950,3.9,5,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,05:15,08:15:00,900,4.0,11,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,05:00,07:30:00,800,4.6,5,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,NS Transports,NON A/C Sleeper (2+1),21:45,05:45,08:00:00,1000,4.0,2,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Golden Travels,Volvo A/C Semi Sleeper (2+2),21:45,04:50,07:05:00,999,4.8,8,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,05:30,08:15:00,1490,3.4,30,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:00,05:00,08:00:00,800,3.7,8,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,P K Travels,NON A/C Semi Sleeper (2+2),20:30,06:30,10:00:00,675,3.4,6,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,05:00,07:30:00,800,3.7,29,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),20:45,05:00,08:15:00,800,3.0,1,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Golden Travels,A/C Sleeper (2+1),21:45,05:10,07:25:00,1099,4.2,1,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:15,05:00,07:45:00,900,3.5,4,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Rukma Travels,A/C Seater/Sleeper (2+1),21:15,05:05,07:50:00,799,3.9,16,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,P K Travels,A/C Sleeper (2+1),21:00,05:00,08:00:00,990,2.1,9,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Golden Travels,A/C Sleeper (2+1),21:15,05:00,07:45:00,1099,4.0,1,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Golden Travels,NON A/C Semi Sleeper (2+2),21:15,05:00,07:45:00,749,3.8,19,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Kerala,Agney Travels,VE A/C Seater / Sleeper (2+1),23:55,09:55,10:00:00,4949,3.8,5,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,07:30,08:00:00,2099,3.3,11,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:10,06:25,08:15:00,2000,2.7,9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,Han Lay Travel and Tourism,Bharat Benz A/C Semi Sleeper (2+2),22:30,07:00,08:30:00,1549,2.9,45,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,AURA CONNECT,A/C Sleeper (2+1),20:00,05:35,09:35:00,3899,2.7,27,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,GARUDA XPRESS,Bharat Benz A/C Semi Sleeper (2+2),22:30,07:00,08:30:00,1799,1.0,15,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,Galaxy Tours,Bharat Benz A/C Semi Sleeper (2+2),21:45,06:30,08:45:00,1300,2.4,28,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,09:15,11:15:00,3500,2.1,9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,KP Travels,A/C Seater Push Back (2+2),23:00,07:20,08:20:00,1499,3.5,33,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,KP Travels,Volvo AC Seater Pushback 2+2,23:00,06:15,07:15:00,1499,3.5,1,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,KP Travels,A/C Semi Sleeper (2+2),22:55,07:55,09:00:00,1299,3.5,7,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,EMERALD TRAVELS,A/C Semi Sleeper (2+2),22:00,05:30,07:30:00,1899,2.5,6,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,Galaxy Tours,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:30,06:00,07:30:00,1600,2.4,32,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,Galaxy Tours,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:30,07:15,08:45:00,1550,2.4,34,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,KP Travels,A/C Semi Sleeper (2+2),22:00,07:00,09:00:00,1299,3.5,13,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
Kerala,Jacobs Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),17:20,23:59,06:39:00,2399,3.0,33,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:25,23:05,05:40:00,2349,4.6,2,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),17:45,23:59,06:14:00,1424,4.2,27,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,PSK Travels,A/C Semi Sleeper (2+2),18:30,23:30,05:00:00,1740,3.3,24,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,Suraj Holidays,NON AC Seater / Sleeper 2+1,23:00,06:00,07:00:00,1900,4.2,5,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,Suraj Holidays,NON AC Seater / Sleeper 2+1,23:45,06:45,07:00:00,1750,4.2,12,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,05:30,05:35:00,1999,3.6,2,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,FAST LINE BUS,A/C Sleeper (2+1),23:59,06:15,06:16:00,2069,0.0,2,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,DA Transports,A/C Sleeper (2+1),23:59,07:15,07:16:00,1799,3.7,17,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,SKS Tours & Travels,A/C Sleeper (2+1),23:59,05:40,05:41:00,2399,3.6,8,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,NS Transports,Non A/C Seater / Sleeper (2+1),00:10,06:10,06:00:00,1825,4.2,3,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,National travels and logistics,NON A/C Sleeper (2+1),00:10,06:00,05:50:00,1450,3.4,16,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,NS Transports,Non A/C Seater / Sleeper (2+1),00:30,06:30,06:00:00,1699,4.2,12,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,National travels and logistics,NON A/C Sleeper (2+1),00:40,06:30,05:50:00,1450,3.4,18,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,Sam Tourist,NON AC Seater / Sleeper 2+1,00:45,07:05,06:20:00,1499,4.0,8,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,NS Transports,VE A/C Sleeper (2+1),00:45,07:30,06:45:00,2299,4.2,10,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,Sam Tourist,Volvo A/C Seater (2+2),01:05,07:30,06:25:00,1699,4.0,33,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),17:10,22:30,05:20:00,3800,2.5,14,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,A1 Travels,Bharat Benz A/C Sleeper (2+1),17:30,23:30,06:00:00,2300,1.9,1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,A1 Travels,A/C Seater / Sleeper (2+1),23:45,06:30,06:45:00,1200,1.9,13,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kerala,MMK Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07:00:00,1299,4.2,15,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,DLT BUS,A/C Sleeper (2+1),22:30,05:30,07:00:00,1399,4.0,13,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:20,08:20:00,1699,4.2,20,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,DLT BUS,A/C Sleeper (2+1),22:30,05:20,06:50:00,1399,4.5,13,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07:45:00,1750,4.6,17,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:30,08:30:00,1699,3.9,20,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07:45:00,1750,4.3,19,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,MMK Travels,A/C Seater / Sleeper (2+1),22:30,05:45,07:15:00,1299,3.7,15,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08:00:00,1100,3.5,4,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,DA Transports,A/C Sleeper (2+1),21:45,04:15,06:30:00,1899,3.5,14,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,FAST LINE BUS,A/C Sleeper (2+1),21:15,04:00,06:45:00,2299,0.0,2,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Silver Line Travels,NON A/C Semi Sleeper (2+2),22:00,04:20,06:20:00,1499,4.5,1,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:45,07:45:00,1999,2.6,2,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Kerala lines,Volvo Multi-Axle A/C Sleeper (2+1),23:00,05:50,06:50:00,1999,3.8,25,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,DA Transports,A/C Seater Push Back (2+2),21:45,04:15,06:30:00,1299,3.7,19,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),15:00,21:40,06:40:00,1499,3.7,27,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,A1 Travels,A/C Semi Sleeper (2+2),21:30,05:30,08:00:00,1700,3.5,24,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,A1 Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06:30:00,1200,3.5,13,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),15:00,21:45,06:45:00,1424,3.6,27,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:20,07:20:00,1999,3.3,2,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Kyros Connect,A/C Semi Sleeper (2+2),23:15,07:35,08:20:00,1299,3.7,26,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Bharathi Travels,A/C Sleeper (2+1),23:45,07:00,07:15:00,1690,2.0,24,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,LEGEND HOLIDAYS,Bharat Benz A/C Semi Sleeper (2+2),23:40,06:50,07:10:00,1599,5.0,16,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,SAI TOURS AND TRAVELS,A/C Semi Sleeper (2+2),19:50,05:25,09:35:00,1499,4.3,25,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,SAI TOURS AND TRAVELS,A/C Semi Sleeper (2+2),19:50,05:15,09:25:00,1499,4.3,25,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Kyros Connect,A/C Semi Sleeper (2+2),23:15,07:45,08:30:00,1299,4.0,26,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,DA Transports,NON A/C Sleeper (2+1),22:00,04:30,06:30:00,1700,3.7,11,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,A1 Travels,A/C Semi Sleeper (2+2),22:30,06:30,08:00:00,1200,3.5,34,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,04:30,08:30:00,1799,3.5,2,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Sam Tours and Travels,A/C Classy Seater (2+2),20:00,05:05,09:05:00,1399,3.2,15,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Sam Tours and Travels,A/C Classy Seater (2+2),20:00,05:50,09:50:00,1399,3.2,15,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Sam Tours and Travels,A/C Semi Sleeper (2+2),21:45,05:05,07:20:00,1599,3.2,2,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Bharathi Travels,A/C Sleeper (2+1),23:45,07:00,07:15:00,2490,3.1,30,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Sam Tourist,Volvo A/C Seater (2+2),22:30,05:30,07:00:00,1699,3.1,33,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Sri Tourist,A/C Sleeper (2+1),21:00,04:00,07:00:00,1999,2.5,31,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,Sam Tourist,Volvo A/C Seater (2+2),22:30,05:45,07:15:00,1699,2.4,33,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kerala,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:15,05:30,08:15:00,1399,4.2,34,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
